Colour.difference	background	stimuli	ind	batch	sex	variable	of	success	target.same	chick	Colour.difference.s
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
1.6	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	-0.29911151562319377
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
2.4	orange	orange	A12	d	female	corr	37	TRUE	TRUE	dA12	0.2520602659746014
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
4.3	orange	orange	A12	d	female	corr	36	TRUE	TRUE	dA12	1.5610932472693653
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
0.7	orange	orange	A2	d	female	corr	19	TRUE	TRUE	dA2	-0.9191797699207136
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1	orange	orange	A2	d	female	corr	29	TRUE	TRUE	dA2	-0.7124903518215403
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
1.6	orange	orange	A2	d	female	corr	39	TRUE	TRUE	dA2	-0.29911151562319377
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
2.4	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	0.2520602659746014
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
4.3	orange	orange	A2	d	female	corr	38	TRUE	TRUE	dA2	1.5610932472693653
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.6	orange	green	D1	d	female	corr	20	TRUE	FALSE	dD1	-0.9880762426204379
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
0.9	orange	green	D1	d	female	corr	31	TRUE	FALSE	dD1	-0.7813868245212647
